195,"byg:ivis_fields"
196,"byg:nightshade_forest"
197,"byg:ethereal_islands"
198,"byg:viscal_isles"
199,"byg:bulbis_gardens"
200,"byg:shulkren_forest"
201,"byg:cryptic_wastes"
202,"byg:imparius_grove"
203,"terralith:lush_valley"
204,"terralith:emerald_peaks"
205,"terralith:hot_shrubland"
206,"terralith:cave/crystal_caves"
207,"terralith:cave/deep_caves"
208,"terralith:shield_clearing"
209,"terralith:stony_spires"
210,"terralith:warped_mesa"
211,"terralith:windswept_spires"
212,"terralith:rocky_mountains"
213,"terralith:moonlight_grove"
214,"terralith:birch_taiga"
215,"terralith:rocky_jungle"
216,"terralith:valley_clearing"
217,"terralith:jungle_mountains"
218,"terralith:scarlet_mountains"
219,"terralith:snowy_badlands"
220,"terralith:cloud_forest"
221,"terralith:warm_river"
222,"terralith:savanna_badlands"
223,"terralith:alpine_grove"
224,"terralith:skylands_spring"
225,"terralith:desert_oasis"
226,"terralith:ancient_sands"
227,"terralith:shrubland"
228,"terralith:snowy_shield"
229,"terralith:savanna_slopes"
230,"terralith:fractured_savanna"
231,"terralith:wintry_forest"
232,"terralith:cave/tuff_caves"
233,"terralith:skylands_winter"
234,"terralith:amethyst_canyon"
235,"terralith:lavender_valley"
236,"terralith:rocky_shrubland"
237,"terralith:wintry_lowlands"
238,"terralith:cave/granite_caves"
239,"terralith:moonlight_valley"
240,"minecraft:deep_warm_ocean"
241,"terralith:white_mesa"
242,"terralith:alpha_islands"
243,"terralith:cave/thermal_caves"
244,"terralith:granite_cliffs"
245,"terralith:white_cliffs"
246,"terralith:painted_mountains"
247,"terralith:red_oasis"
248,"terralith:cave/infested_caves"
249,"terralith:sakura_grove"
250,"terralith:cave/andesite_caves"
251,"terralith:temperate_highlands"
252,"terralith:tropical_jungle"
253,"terralith:bryce_canyon"
254,"terralith:alpine_highlands"
255,"terralith:volcanic_peaks"
256,"terralith:gravel_desert"
257,"terralith:lavender_forest"
258,"terralith:desert_canyon"
259,"terralith:sakura_valley"
260,"terralith:yosemite_lowlands"
261,"terralith:siberian_taiga"
262,"terralith:alpha_islands_winter"
263,"terralith:haze_mountain"
264,"terralith:orchid_swamp"
265,"terralith:brushland"
266,"terralith:caldera"
267,"terralith:yellowstone"
268,"terralith:basalt_cliffs"
269,"terralith:arid_highlands"
270,"terralith:mirage_isles"
271,"terralith:desert_spires"
272,"terralith:snowy_maple_forest"
273,"terralith:cave/diorite_caves"
274,"terralith:sandstone_valley"
275,"terralith:volcanic_crater"
276,"terralith:highlands"
277,"terralith:frozen_cliffs"
278,"terralith:ashen_savanna"
279,"terralith:skylands_summer"
280,"terralith:amethyst_rainforest"
281,"terralith:siberian_grove"
282,"terralith:cave/desert_caves"
283,"terralith:cave/ice_caves"
284,"terralith:ice_marsh"
285,"terralith:cave/frostfire_caves"
286,"terralith:shield"
287,"terralith:mountain_steppe"
288,"terralith:cave/fungal_caves"
289,"terralith:blooming_valley"
290,"terralith:gravel_beach"
291,"terralith:blooming_plateau"
292,"terralith:steppe"
293,"terralith:cave/mantle_caves"
294,"terralith:skylands_autumn"
295,"terralith:forested_highlands"
296,"terralith:skylands"
297,"terralith:cold_shrubland"
298,"terralith:yosemite_cliffs"
299,"terralith:glacial_chasm"
