191,"terralith:ashen_savanna"
192,"minecraft:deep_warm_ocean"
193,"terralith:snowy_maple_forest"
194,"terralith:forested_highlands"
195,"terralith:amethyst_rainforest"
196,"terralith:desert_canyon"
197,"terralith:sakura_grove"
198,"terralith:skylands"
199,"terralith:skylands_autumn"
200,"terralith:snowy_shield"
201,"terralith:rocky_jungle"
202,"terralith:amethyst_canyon"
203,"terralith:bryce_canyon"
204,"terralith:snowy_badlands"
205,"terralith:ice_marsh"
206,"terralith:cave/tuff_caves"
207,"terralith:cave/thermal_caves"
208,"terralith:cave/deep_caves"
209,"terralith:gravel_desert"
210,"terralith:yellowstone"
211,"terralith:granite_cliffs"
212,"terralith:cave/diorite_caves"
213,"terralith:shrubland"
214,"terralith:jungle_mountains"
215,"terralith:stony_spires"
216,"terralith:alpine_highlands"
217,"terralith:painted_mountains"
218,"terralith:desert_oasis"
219,"terralith:savanna_slopes"
220,"terralith:shield"
221,"terralith:cave/infested_caves"
222,"terralith:warm_river"
223,"terralith:tropical_jungle"
