193,"byg:brimstone_caverns"
194,"byg:crimson_gardens"
195,"byg:embur_bog"
196,"byg:glowstone_gardens"
197,"byg:magma_wastes"
198,"byg:subzero_hypogeal"
199,"byg:sythian_torrids"
200,"byg:warped_desert"
201,"byg:wailing_garth"
202,"byg:arisian_undergrowth"
203,"byg:weeping_mire"
204,"byg:quartz_desert"
205,"byg:ivis_fields"
206,"byg:nightshade_forest"
207,"byg:ethereal_islands"
208,"byg:viscal_isles"
209,"byg:bulbis_gardens"
210,"byg:shulkren_forest"
211,"byg:cryptic_wastes"
212,"byg:imparius_grove"
213,"terralith:volcanic_crater"
214,"terralith:steppe"
215,"terralith:shield_clearing"
216,"terralith:alpine_highlands"
217,"terralith:bryce_canyon"
218,"terralith:cave/thermal_caves"
219,"terralith:skylands_spring"
220,"terralith:gravel_beach"
221,"terralith:snowy_shield"
222,"terralith:warm_river"
223,"terralith:hot_shrubland"
224,"terralith:stony_spires"
225,"terralith:blooming_plateau"
226,"terralith:tropical_jungle"
227,"terralith:ice_marsh"
228,"terralith:savanna_badlands"
229,"terralith:cave/deep_caves"
230,"terralith:cave/desert_caves"
231,"terralith:alpha_islands_winter"
232,"terralith:desert_spires"
233,"terralith:warped_mesa"
234,"terralith:cave/granite_caves"
235,"terralith:cave/frostfire_caves"
236,"terralith:cave/tuff_caves"
237,"terralith:white_cliffs"
238,"terralith:forested_highlands"
239,"terralith:red_oasis"
240,"terralith:sakura_grove"
241,"terralith:skylands_autumn"
242,"terralith:savanna_slopes"
243,"terralith:caldera"
244,"terralith:cold_shrubland"
245,"terralith:sandstone_valley"
246,"terralith:blooming_valley"
247,"terralith:lavender_valley"
248,"terralith:volcanic_peaks"
249,"terralith:lush_valley"
250,"terralith:skylands"
251,"terralith:wintry_lowlands"
252,"terralith:rocky_mountains"
253,"terralith:fractured_savanna"
254,"terralith:gravel_desert"
255,"terralith:rocky_jungle"
256,"terralith:yosemite_cliffs"
257,"terralith:cave/diorite_caves"
258,"terralith:ashen_savanna"
259,"terralith:alpine_grove"
260,"terralith:temperate_highlands"
261,"terralith:emerald_peaks"
262,"terralith:orchid_swamp"
263,"terralith:basalt_cliffs"
264,"terralith:lavender_forest"
265,"terralith:siberian_taiga"
266,"minecraft:deep_warm_ocean"
267,"terralith:wintry_forest"
268,"terralith:alpha_islands"
269,"terralith:glacial_chasm"
270,"terralith:scarlet_mountains"
271,"terralith:arid_highlands"
272,"terralith:haze_mountain"
273,"terralith:painted_mountains"
274,"terralith:cave/fungal_caves"
275,"terralith:skylands_winter"
276,"terralith:mountain_steppe"
277,"terralith:snowy_badlands"
278,"terralith:amethyst_rainforest"
279,"terralith:granite_cliffs"
280,"terralith:cave/mantle_caves"
281,"terralith:skylands_summer"
282,"terralith:ancient_sands"
283,"terralith:shrubland"
284,"terralith:moonlight_valley"
285,"terralith:valley_clearing"
286,"terralith:moonlight_grove"
287,"terralith:desert_oasis"
288,"terralith:siberian_grove"
289,"terralith:cave/crystal_caves"
290,"terralith:cave/ice_caves"
291,"terralith:sakura_valley"
292,"terralith:brushland"
293,"terralith:jungle_mountains"
294,"terralith:birch_taiga"
295,"terralith:windswept_spires"
296,"terralith:cloud_forest"
297,"terralith:frozen_cliffs"
298,"terralith:shield"
299,"terralith:yosemite_lowlands"
300,"terralith:desert_canyon"
301,"terralith:rocky_shrubland"
302,"terralith:highlands"
303,"terralith:yellowstone"
304,"terralith:amethyst_canyon"
305,"terralith:cave/andesite_caves"
306,"terralith:mirage_isles"
307,"terralith:cave/infested_caves"
308,"terralith:snowy_maple_forest"
309,"terralith:white_mesa"
